npi,last_name,first_name,credential,city,state,zip5,lat,lon,is_neurology,is_child_neurology,is_epilepsy
1609899665,FREEMAN,JEROME,MD,SIOUX FALLS,SD,57104,43.60469,-96.70745,True,False,False
1316331861,GANDEE,RICHARD,DO,SIOUX FALLS,SD,57105,43.52065,-96.73534,True,False,False
1861981938,GONZALEZ OTARULA,KARINA,MD,SIOUX FALLS,SD,57104,43.60469,-96.70745,True,False,True
1942889969,JACOBSON,MATTHEW,MD,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1740212208,JAQUEZ,FANNY,MD,SIOUX FALLS,SD,57104,43.60469,-96.70745,True,False,False
1891757258,JULIUS,STEVEN,M.D.,SIOUX FALLS,SD,57105,43.52065,-96.73534,True,False,False
1194221143,KENDROUD,SARAH,DO,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1336308758,KEROS,SOTIRIOS,"M.D., Ph.D.",SIOUX FALLS,SD,57105,43.52065,-96.73534,False,True,False
1720442726,LEE,BRETT,,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1003177338,LINN,ALEX,M.D.,SIOUX FALLS,SD,57105,43.52065,-96.73534,True,False,False
1710654868,LIU,MAO,"MD, Dr. med",SIOUX FALLS,SD,57104,43.60469,-96.70745,True,False,False
1043251648,LYNCH,JOHN,MD,MILWAUKEE,WI,53226,43.04948,-88.04215,True,False,False
1023128444,MATOS,EUGENIO,M.D.,SIOUX FALLS,SD,57104,43.60469,-96.70745,True,False,False
1245960889,MONTGOMERY,SEAN,MD,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1871751305,NEWEY,CHRISTOPHER,D.O.,SIOUX FALLS,SD,57105,43.52065,-96.73534,True,False,False
1013295682,NUSS,ROBERT,M.D.,SIOUX FALLS,SD,57108,43.47752,-96.70406,True,False,False
1396751525,OPHEIM,WARREN,MD,SIOUX FALLS,SD,57105,43.52065,-96.73534,True,False,False
1538402037,PERSSON,JUSTIN,MD,SIOUX FALLS,SD,57105,43.52065,-96.73534,True,False,False
1902545528,PRESZLER,MATTHEW,MD,SIOUX FALLS,SD,57105,43.52065,-96.73534,True,False,False
1861057598,PURCELL,NICHOLAS,MD,SIOUX FALLS,SD,57105,43.52065,-96.73534,True,False,False
1558747279,RAI,WIJDAN,MD,SIOUX FALLS,SD,57104,43.60469,-96.70745,True,False,False
1285993253,RIDDER,ANDREW,M.D.,SIOUX FALLS,SD,57105,43.52065,-96.73534,True,False,False
1205283546,RIEDINGER,JOHN,,BISMARCK,ND,58503,46.90432,-100.75055,True,False,False
1083621395,ROSSING,WILLIAM,MD,SIOUX FALLS,SD,57105,43.52065,-96.73534,True,False,False
1831727924,SALEEM,SIDRA,MD,SIOUX FALLS,SD,57108,43.47752,-96.70406,True,False,False
1164638185,SALEM,BASSEL,MD,SIOUX FALLS,SD,57104,43.60469,-96.70745,True,False,False
1295701506,SANCHEZ,JORGE,MD,SIOUX FALLS,SD,57105,43.52065,-96.73534,True,False,False
1023039245,SCARBERRY,SUSAN,MD,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1518584101,SCHOLZ,ANNA,MD,SIOUX FALLS,SD,57105,43.52065,-96.73534,False,True,False
1811977481,SWEET CIESIELSKI,KELLIE,DO,SIOUX FALLS,SD,57105,43.52065,-96.73534,False,True,False
1689024119,TOPIWALA,KARAN,M.B.B.S,SIOUX FALLS,SD,57104,43.60469,-96.70745,True,False,False
1508873811,VIOLA,LISA,DO,SIOUX FALLS,SD,57105,43.52065,-96.73534,True,False,False
1740802321,WAHBA,ABRAM,M.D.,SIOUX FALLS,SD,57104,43.60469,-96.70745,True,False,False
1043797392,WANG,XI,MD,SIOUX FALLS,SD,57105,43.52065,-96.73534,True,False,False
1952759805,YI,XIYAN,"M.D.,",SIOUX FALLS,SD,57104,43.60469,-96.70745,True,False,False
1558940486,ZEVALLOS MAU,CYNTHIA,MD,SIOUX FALLS,SD,57104,43.60469,-96.70745,True,False,False
1861408676,ZIMPRICH,TODD,MD,SIOUX FALLS,SD,57105,43.52065,-96.73534,True,False,False
1063591857,BROWN,DOUGLAS,MD,RAPID CITY,SD,57701,44.14153,-103.20508,True,False,False
1255481420,CWACH,HEATHER,MD,RAPID CITY,SD,57701,44.14153,-103.20508,True,False,False
1891845145,FINLEY,ROBERT,MD,RAPID CITY,SD,57701,44.14153,-103.20508,True,False,False
1144489550,GIANATASIO,RYAN,M.D.,RAPID CITY,SD,57701,44.14153,-103.20508,True,False,False
1003966334,HATA,STEVEN,MD,RAPID CITY,SD,57701,44.14153,-103.20508,True,False,False
1275160244,JAHANSOUZ,MOHAMADMOSTAFA,MD,RAPID CITY,SD,57701,44.14153,-103.20508,True,False,False
1396953774,KRUGER,JENNIFER,MD,RAPID CITY,SD,57701,44.14153,-103.20508,True,False,False
1265491195,MACLACHLAN,ROBERT,M.D.,RAPID CITY,SD,57701,44.14153,-103.20508,True,False,False
1619534021,MCCRANEY,LEE,DO,RAPID CITY,SD,57701,44.14153,-103.20508,True,False,False
1295173656,MERRIMAN,BARBARA,DO,RAPID CITY,SD,57701,44.14153,-103.20508,True,False,False
1790305787,OAK,EUNHYE,MD,RAPID CITY,SD,57701,44.14153,-103.20508,True,False,False
1942272778,SIMMONS,MATTHEW,MD,RAPID CITY,SD,57701,44.14153,-103.20508,True,False,False
1851440135,TSCHIDA,BRIAN,MD,RAPID CITY,SD,57701,44.14153,-103.20508,True,False,False
1447342076,WEISENSEE,LAURIE,MD,FORT MEADE,SD,57741,44.40493,-103.46671,True,False,False
1689055428,WESTERHUIS,BRIAN,MD,RAPID CITY,SD,57701,44.14153,-103.20508,True,False,False
1215954201,BAILLY,RICHARD,MD,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1750519153,BREKER,DANE,M.D.,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1104033968,CHRISTENSON,SHAUN,M.D.,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1720252216,DECOCK,CHRISTOPHER,M.D.,FARGO,ND,58103,46.85617,-96.82207,False,True,False
1093932212,DIAMOND,AMANDA,,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1376528786,ESTRADA,GUILLERMO,MD,FARGO,ND,58102,46.9209,-96.83183,True,False,False
1720095482,FABER,KEVIN,MD,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1740498104,HARLOW,TANYA,,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1841218419,KNUTSON,CYNTHIA,MD,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1609051242,KUNECKA,PAULINA,,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1417167628,LARSON,DONALD,M.D.,FARGO,ND,58102,46.9209,-96.83183,True,False,False
1669489597,LOU,JAU-SHIN,MD,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1265674873,MANCHAK,MICHAEL,M.D.,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1558488197,MILLER,GARY,MD,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1033178231,MILLER,JESS,MD,BISMARCK,ND,58501,46.81868,-100.70201,True,False,False
1407017882,MUNTEAN,EUGENIU,MD,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1588630800,NELSON,MERLIN,MD,FARGO,ND,58102,46.9209,-96.83183,True,False,False
1366423048,PENNEY,CURTIS,D.O.,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1851459499,RASMUSSON,KAREN,MD,FARGO,ND,58102,46.9209,-96.83183,True,False,False
1053573287,SAMARAWEERA,RAVINDA,M.D.,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1437590577,SEQUEIRA,ALEXANDRA,"MD, MSc",FARGO,ND,58103,46.85617,-96.82207,True,False,False
1326069667,WENSTROM,TIMOTHY,PSYD,FARGO,ND,58103,46.85617,-96.82207,True,False,False
1770876815,EDWARDS,CORY,MD,GRAND FORKS,ND,58201,47.87121,-97.14106,True,False,False
1841553427,MILES,JAMES,MD,GRAND FORKS,ND,58201,47.87121,-97.14106,True,False,False
1861628711,NOVACEK,REBECCA,MD,GRAND FORKS,ND,58201,47.87121,-97.14106,True,False,False
1932151586,DUNNIGAN,RALPH,M.D.,BISMARCK,ND,58501,46.81868,-100.70201,True,False,False
1578644647,KRIENGKRAIRUT,SIRIWAN,M.D.,BISMARCK,ND,58501,46.81868,-100.70201,True,True,False
1104024488,MILLER,STEPHANIE,MD,BISMARCK,ND,58503,46.90432,-100.75055,True,False,False
1376624445,WONGJIRAD,CHATREE,MD,BISMARCK,ND,58501,46.81868,-100.70201,True,False,False
1437788494,ADAMU,ABDULLAHI MUSA,MD,MINOT,ND,58701,48.14259,-101.32131,True,False,False
1437246337,LEE,KON HWEII,MD,MINOT,ND,58701,48.14259,-101.32131,True,False,False
1992093983,MEDEL,ROSINA,MD,MINOT,ND,58701,48.14259,-101.32131,True,False,False
1821054347,NICO,BAHRAM,M.D.,MINOT,ND,58701,48.14259,-101.32131,True,False,False
1447284500,SAID,AREEN,MD,MINOT,ND,58702,48.23214,-101.29379,True,False,False
1114451523,TABISH,SHAKEEL,,MINOT,ND,58701,48.14259,-101.32131,True,False,False
1942476825,MARBURGER,TESSA,M.D.,WILLISTON,ND,58801,48.21311,-103.75325,True,False,False
1962842419,PERALTA,PHILIPPINE,MD,NEW RICHMOND,WI,54017,45.11889,-92.52065,True,False,False
1841294345,GULHAN,ADAM,MD,MARINETTE,WI,54143,45.08657,-87.70086,True,False,False
1366529901,HAFFAR,AHMAD,MD,OSHKOSH,WI,54904,44.02148,-88.62508,True,False,False
1679520332,BHATT,KRISHNA,M.D.,MANITOWOC,WI,54220,44.09757,-87.72976,True,False,False
1841713088,AJAM,YOUSAF,MD,GREEN BAY,WI,54301,44.48205,-88.02034,True,False,False
1093169773,BRUHNDING,AUBREE,DO,GREEN BAY,WI,54301,44.48205,-88.02034,True,False,False
1831486828,BUBOLZ,AARON,D.O.,GREEN BAY,WI,54311,44.48328,-87.89609,True,False,False
1639194301,CASE,CELESTE,MD,GREEN BAY,WI,54301,44.48205,-88.02034,True,False,False
1366608713,CUEVA,WILSON,M.D.,GREEN BAY,WI,54311,44.48328,-87.89609,True,False,False
1871815225,DARKHABANI,M. ZIAD,MD,GREEN BAY,WI,54311,44.48328,-87.89609,True,False,False
1679506091,EDGAR,TERENCE,MD,GREEN BAY,WI,54301,44.48205,-88.02034,False,True,True
1851928444,FENELON,REBECCA,MD,GREEN BAY,WI,54311,44.48328,-87.89609,True,False,False
1295820637,GEROULIS,SOPHOS,M.D.,SUMMIT,WI,53066,43.11314,-88.48992,True,False,False
1649205170,HEVERLY,DAVID,MD,GREEN BAY,WI,54301,44.48205,-88.02034,True,False,False
1740252972,HSU,DAVID,MD,MADISON,WI,53792,43.07754,-89.43065,True,True,False
1114942604,KAUFMAN,DAVID,MD,GREEN BAY,WI,54301,44.48205,-88.02034,True,False,False
1538227848,KHABBAZ,SANY,MD,GREEN BAY,WI,54311,44.48328,-87.89609,True,False,False
1720636657,KHAN,MUHAMMAD,MD,GREEN BAY,WI,54301,44.48205,-88.02034,True,False,False
1043586480,KNEY,ADAM,MD,MADISON,WI,53792,43.07754,-89.43065,True,True,False
1568752665,KNOX,ANDREW,MD,MADISON,WI,53792,43.07754,-89.43065,True,True,False
1689162661,KONG,TSEUN HAN JAMES,"M.B.B.Ch, B.A.O.",GREEN BAY,WI,54301,44.48205,-88.02034,True,False,False
1902465073,LAWAL,OMOLARA,MD,GREEN BAY,WI,54301,44.48205,-88.02034,True,False,False
1043327489,NAPIER,JAMES,MD,GREEN BAY,WI,54308,,,True,False,False
1801537774,STAMPFL,BENJAMIN,MD,GREEN BAY,WI,54301,44.48205,-88.02034,True,False,False
1235164229,STANKO,HEATHER,MD,GREEN BAY,WI,54301,44.48205,-88.02034,True,False,False
1962519066,TEETZEN,MERLE,MD,GREEN BAY,WI,54308,,,True,False,False
1548756968,WANG,QIANG,MD,GREEN BAY,WI,54301,44.48205,-88.02034,True,False,False
1114027307,ZWEIFEL,THOMAS,D.O.,SHEBOYGAN,WI,53081,43.71276,-87.74032,True,False,False
1356065395,ADEN,ABDIRAHIM,,MARSHFIELD,WI,54449,44.63687,-90.19925,True,False,False
1053302422,AGGARWAL,SANDEEP,MD,WAUSAU,WI,54401,44.96559,-89.70676,True,False,False
1629179221,AHLUWALIA,SHARAT,MD,EAU CLAIRE,WI,54701,44.74438,-91.51058,True,False,False
1487730925,BISWAS,AMIT,MD,WAUSAU,WI,54401,44.96559,-89.70676,True,False,False
1902822133,BOERO,JAIME,MD PHD,MARSHFIELD,WI,54449,44.63687,-90.19925,True,False,False
1477587889,CAMPBELL,L,MD,MARSHFIELD,WI,54449,44.63687,-90.19925,True,False,False
1588833925,DELLINGER,CARYL,MD,MARSHFIELD,WI,54449,44.63687,-90.19925,True,False,False
1093788515,DEXTER,DONN,MD,EAU CLAIRE,WI,54701,44.74438,-91.51058,True,False,False
1508916263,DOTTI,MARCO,MD,STEVENS POINT,WI,54481,44.51577,-89.63778,True,False,False
1891767042,FELDER,MITCHELL,MD,MARSHFIELD,WI,54449,44.63687,-90.19925,True,False,False
1962991174,HINDI,FAWZI,MD,WAUSAU,WI,54401,44.96559,-89.70676,True,False,False
1184952954,ILYAS,MOHAMMED,MD,MARSHFIELD,WI,54449,44.63687,-90.19925,False,True,False
1104936384,KARANJIA,PERCY,MD,MARSHFIELD,WI,54449,44.63687,-90.19925,True,False,False
1013170067,KATSNELSON,MICHAEL,M.D.,MARSHFIELD,WI,54449,44.63687,-90.19925,True,False,False
1194743070,KLASINSKI,MICHELE,MD,STEVENS POINT,WI,54481,44.51577,-89.63778,True,False,False
1992811012,KOEHN,MONICA,MD,MARSHFIELD,WI,54449,44.63687,-90.19925,True,False,False
1629188800,LAWLER,BENJAMIN,MD,MARSHFIELD,WI,54449,44.63687,-90.19925,True,False,False
1366552549,MADDEN,KENNETH,MD PHD,MARSHFIELD,WI,54449,44.63687,-90.19925,True,False,False
1124127139,MERINO,RODRIGO,MD,WAUSAU,WI,54401,44.96559,-89.70676,True,False,False
1386030609,MINGBUNJERDSUK,PROMPAN,M.D.,MARSHFIELD,WI,54449,44.63687,-90.19925,True,False,False
1457451833,NESKOVIC,VERICA,MD,WESTON,WI,54476,44.88805,-89.5241,True,False,False
1407982978,RAVE,TODD,MD,STEVENS POINT,WI,54481,44.51577,-89.63778,True,False,False
1811007016,ROLAK,LOREN,MD,MARSHFIELD,WI,54449,44.63687,-90.19925,True,False,False
1194965129,RUGGLES,KEVIN,MD,WAUSAU,WI,54401,44.96559,-89.70676,True,False,False
1215467485,SANCHEZ PADRON,CESAR,MD,MARSHFIELD,WI,54449,44.63687,-90.19925,True,False,False
1750491957,SANDOK,EVAN,MD,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1174625610,SANDSTROM,STEVEN,M.D.,FOND DU LAC,WI,54937,43.76132,-88.43035,True,False,False
1669509485,SHEWMAKE,KARL,MD,WAUSAU,WI,54401,44.96559,-89.70676,True,False,False
1255441432,SORENSEN,RODNEY,DO,MARSHFIELD,WI,54449,44.63687,-90.19925,True,False,False
1457887341,SZMANDA,JULIA,DO,WAUSAU,WI,54401,44.96559,-89.70676,True,False,False
1518961366,TEMPLE,JOHN PETER,MD,LA CROSSE,WI,54601,43.80439,-91.1425,False,True,False
1831206424,TOMASI,MARIE,M.D.,WESTON,WI,54476,44.88805,-89.5241,True,False,False
1427346766,CAHILL,JOSEPH,M.D.,RHINELANDER,WI,54501,45.65303,-89.34502,True,False,False
1376584987,FORESTER,MARY,DO,MINOCQUA,WI,54548,45.85982,-89.82106,True,False,False
1841244761,PALLAGI,JEANNE,MD,HARTLAND,WI,53029,43.14521,-88.34689,True,False,False
1912060971,SZMANDA,MARK,md,RHINELANDER,WI,54501,45.65303,-89.34502,True,False,False
1013064997,ANDERSEN,IVY,MD,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1821523440,BAKK,IAN,MD,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1790927390,BIEMILLER,RACHEL,MD,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1831162346,BOUNDS,JAMES,MD,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1922029339,BRYANT,PAT,MD,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1699017129,DOERRLER,MICHAEL,D.O.,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1023495413,ELKHETALI,ABDURAHMAN,,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1295730190,FISCHER,GREGORY,MD,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1346653284,GERVELIS,WHITNEY,D.O.,LA CROSSE,WI,54601,43.80439,-91.1425,False,True,False
1053316778,GOODSETT,MARY,MD,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1588660013,HUTTER,RICHARD,MD,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1699930594,KUMAR MERKES,RAGASRI,D.O.,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1063449619,LANSKA,DOUGLAS,M.D.,TOMAH,WI,54660,43.98256,-90.49021,True,False,False
1053872515,LEE,WONHEE,MD,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1275794109,LEONE,MICHAEL,M.D.,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1437189602,LOBECK,LORRI,M.D.,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1447577424,MCILRATH,JESSICA,DO,ONALASKA,WI,54650,43.91066,-91.22523,True,False,False
1932635935,MIXIS,BENJAMIN,,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1184614687,PUPILLO,GREGORY,MD,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1134387798,SPANEL,PAUL,D.O.,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1801978648,TOWER,KARA,D.O.,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1821093709,VISHWANAT,BALAJI,MD,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1821521402,WYROSTEK,STEPHANIE,,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1265826762,YANG,MICHAEL,MD,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1972772044,BELL,MONTE,M.D.,EAU CLAIRE,WI,54701,44.74438,-91.51058,True,False,False
1538358098,FUGOSO,LEONARDO,MD,EAU CLAIRE,WI,54701,44.74438,-91.51058,True,False,False
1639142623,HANSON,RAE,MD,EAU CLAIRE,WI,54703,44.83443,-91.51609,True,False,False
1609988310,KONZEN,JON,DO,EAU CLAIRE,WI,54701,44.74438,-91.51058,True,False,False
1043328347,MILLER,VINCENT,MD,CHIPPEWA FALLS,WI,54729,44.94402,-91.39495,True,False,False
1013980838,NYE,DAVID,MD,EAU CLAIRE,WI,54703,44.83443,-91.51609,True,False,False
1912979899,YOUNG,TIMOTHY,MD,EAU CLAIRE,WI,54703,44.83443,-91.51609,True,False,False
1578593869,KOZIEL-ANDRZEJEWSKA,AURELIA,,ASHLAND,WI,54806,46.5508,-90.86913,True,False,False
1619039419,AMBAS,FELIPE,M.D.,WINNEBAGO,WI,54985,44.07507,-88.51838,True,False,False
1548200777,BROCKINGTON,JOHN,MD,OSHKOSH,WI,54904,44.02148,-88.62508,True,False,False
1528077583,CARDELLI,DOMINIC,MD,APPLETON,WI,54913,44.34148,-88.39996,True,False,False
1992735336,FERNANDEZ GATTI,EMILIO,M.D.,OSHKOSH,WI,54904,44.02148,-88.62508,True,False,False
1669995528,GHANNAM,MALIK,MD,DES MOINES,IA,50314,41.60535,-93.63122,True,False,True
1811935752,GU,XIAN,M.D.,FOND DU LAC,WI,54935,43.77424,-88.43516,True,False,False
1497052021,HARMELINK,MATTHEW,M.D.,MILWAUKEE,WI,53226,43.04948,-88.04215,False,True,False
1104322981,IMPALLOMENI,ALLYSON,MD,MADISON,WI,53792,43.07754,-89.43065,True,True,False
1710972294,JAFFRI,MOSSADIQ,MD,OSHKOSH,WI,54904,44.02148,-88.62508,True,False,False
1194714469,JARES,JOSEPH,MD,NEENAH,WI,54956,44.1825,-88.52769,True,False,False
1679630263,JONES,ROBERT,M.D.,OSHKOSH,WI,54904,44.02148,-88.62508,True,False,False
1457345258,KAPERICK,VIRGINIA,M.D.,MILWAUKEE,WI,53226,43.04948,-88.04215,False,True,False
1649336462,KERSWILL,RANDY,M.D.,WINNEBAGO,WI,54985,44.07507,-88.51838,True,False,False
1487604526,KOKONTIS,LISA,MD,NEENAH,WI,54956,44.1825,-88.52769,True,False,False
1629029707,LARSON,GIZELL,MD,NEENAH,WI,54956,44.1825,-88.52769,True,False,False
1265967152,LI,HUI,MD,MADISON,WI,53792,43.07754,-89.43065,True,True,False
1033523329,LONG,DANIEL,D.O,NEENAH,WI,54956,44.1825,-88.52769,True,False,False
1295803427,LUY TAN,WILSON,MD,OSHKOSH,WI,54904,44.02148,-88.62508,True,False,False
1356382535,MATTIO,THOMAS,MD,NEENAH,WI,54956,44.1825,-88.52769,True,False,False
1932630985,MICHLOWSKI,THOMAS,,WINNEBAGO,WI,54985,44.07507,-88.51838,True,False,False
1356603161,MIR,SAAD,MD,OSHKOSH,WI,54904,44.02148,-88.62508,True,False,False
1154328896,PARNELL,KELLEY,MD,NEENAH,WI,54956,44.1825,-88.52769,True,False,False
1376963694,POLLOCK,SHANNON,M.D.,MILWAUKEE,WI,53226,43.04948,-88.04215,False,True,False
1457302432,PRICE,STEVEN,MD,NEENAH,WI,54956,44.1825,-88.52769,True,False,False
1316007164,SIDDIQUI,ATHER,M.D.,WINNEBAGO,WI,54985,44.07507,-88.51838,True,False,False
1295198083,SINGH,AVANTIKA,,MILWAUKEE,WI,53226,43.04948,-88.04215,False,True,False
1780744532,SZADKOWSKI,SYLVESTER,M.D.,WINNEBAGO,WI,54985,44.07507,-88.51838,True,False,False
1144329996,ACOSTA,JUAN,MD,AMES,IA,50010,42.0336,-93.58826,True,False,False
1295985398,BAWEJA,ANU,MD,AMES,IA,50010,42.0336,-93.58826,True,False,False
1518252014,CLEMMONS,EDWARD,DO,AMES,IA,50010,42.0336,-93.58826,True,False,False
1306345210,GRINENKO,OLESYA,"MD, PhD",AMES,IA,50010,42.0336,-93.58826,True,False,False
1184613374,KITCHELL,MICHAEL,M.D.,AMES,IA,50010,42.0336,-93.58826,True,False,False
1275069627,LOVE,BETSY,M.D.,ANKENY,IA,50023,41.73146,-93.63099,True,False,False
1699765800,MCKEE,JOHN,MD,AMES,IA,50010,42.0336,-93.58826,True,False,False
1609867688,MOORE,DAVID,M.D.,AMES,IA,50010,42.0336,-93.58826,True,False,False
1205274669,RAMIC,SEMIRA,DO,AMES,IA,50010,42.0336,-93.58826,True,False,False
1366016255,SCRAMSTAD,CARLY,,AMES,IA,50010,42.0336,-93.58826,True,False,False
1235101015,BARCELLOS,SUSAN,M.D.,GUTHRIE CENTER,IA,50115,41.68714,-94.55865,True,False,False
1174967947,BUHROW,JACOB,MD,GRIMES,IA,50111,41.69178,-93.80431,True,False,False
1043418809,CILIBERTO,MICHAEL,MD,IOWA CITY,IA,52242,41.66264,-91.54787,False,True,True
1356753859,LUTZ,KATIE,M.D.,IOWA CITY,IA,52242,41.66264,-91.54787,True,True,False
1326034984,MATHEWS,KATHERINE,MD,IOWA CITY,IA,52242,41.66264,-91.54787,False,True,False
1194706218,ROSENFELD,MICHAEL,M.D.,GRINNELL,IA,50112,41.7313,-92.71481,True,False,False
1114214541,SAADE,DIMAH,M.D.,IOWA CITY,IA,52242,41.66264,-91.54787,False,True,False
1275514606,SPENCER,SELDEN,,IOWA CITY,IA,52242,41.66264,-91.54787,True,False,False
1699768218,BRENTON,DOUGLAS,M.D.,WEST DES MOINES,IA,50266,41.56942,-93.79934,True,False,False
1528212594,GUTU,STEPHEN,M.D.,WEST DES MOINES,IA,50266,41.56942,-93.79934,False,True,False
1972063709,WANG,DAVID,MD,WEST DES MOINES,IA,50266,41.56942,-93.79934,True,False,False
1740250489,WOLFE,IRVING,DO,DES MOINES,IA,50312,41.58092,-93.67593,True,False,False
1639283294,ADELMAN,STEVE,DO,DES MOINES,IA,50314,41.60535,-93.63122,True,False,False
1194382119,ARNESON,ERIK,MD,DES MOINES,IA,50314,41.60535,-93.63122,True,False,False
1912011859,BABIKIAN,PAUL,MD,DES MOINES,IA,50314,41.60535,-93.63122,True,False,False
1588613251,BAHLS,FREDRICK,"MD, PhD",DES MOINES,IA,50310,41.62783,-93.67321,True,False,False
1346448875,BARTELS,PETER,D.O.,DES MOINES,IA,50309,41.58487,-93.62063,True,False,False
1699723221,BENJAMIN,DEBRA,D.O.,DES MOINES,IA,50310,41.62783,-93.67321,True,False,False
1588920151,CROXTON,AMANDA,D.O.,DES MOINES,IA,50309,41.58487,-93.62063,False,True,False
1427203116,DORO,JOSEPH,D.O.,DES MOINES,IA,50310,41.62783,-93.67321,True,False,False
1689055790,EISCHEID,ALEX,M.D.,DES MOINES,IA,50314,41.60535,-93.63122,True,False,False
1134233794,FRIEDGOOD,DAVID,DO,DES MOINES,IA,50314,41.60535,-93.63122,True,False,False
1578855631,FU,ARADIA,,DES MOINES,IA,50309,41.58487,-93.62063,True,False,True
1518977412,HAMILTON,RANDALL,MD,DES MOINES,IA,50314,41.60535,-93.63122,True,False,False
1639157373,HANSEN,CALVIN,MD,DES MOINES,IA,50309,41.58487,-93.62063,True,False,False
1972180792,HUANG,ANGELA,MD,DES MOINES,IA,50309,41.58487,-93.62063,True,False,False
1285748004,HUGHES,BRUCE,MD,DES MOINES,IA,50314,41.60535,-93.63122,True,False,False
1346354198,JACOBY,MICHAEL,MD,DES MOINES,IA,50314,41.60535,-93.63122,True,False,False
1902219363,JORGENSEN,KYLE,M.D.,DES MOINES,IA,50314,41.60535,-93.63122,True,False,False
1982043782,KOHOUT,KEITH,DO,DES MOINES,IA,50314,41.60535,-93.63122,True,False,False
1821483843,KOVI,SHIVAKRISHNA,MD,DES MOINES,IA,50309,41.58487,-93.62063,True,False,False
1225117799,LEVY,JAMES,Ph.D.,DES MOINES,IA,50314,41.60535,-93.63122,True,False,False
1376953059,MASTERSON,HALEY,MD,DES MOINES,IA,50314,41.60535,-93.63122,False,True,False
1750376034,NARAWONG,DUANGCHAI,MD,DES MOINES,IA,50309,41.58487,-93.62063,True,False,False
1710418959,OKONKWO,JERRIS-STEPHANIE,D.O.,DES MOINES,IA,50309,41.58487,-93.62063,True,False,False
1477950988,PATEL,RIFALI,MD,DES MOINES,IA,50314,41.60535,-93.63122,False,True,False
1760596514,PURICELLI,MARK,DO,DES MOINES,IA,50314,41.60535,-93.63122,True,False,False
1710972823,RANKIN,LYNN,MD,DES MOINES,IA,50316,41.60865,-93.59763,True,False,False
1972646917,SCHMOLCK,HEIKE,MD,DES MOINES,IA,50314,41.60535,-93.63122,True,False,False
1750369344,STRUCK,LYNN,MD,DES MOINES,IA,50309,41.58487,-93.62063,True,False,False
1164630216,SWENSON,ANDREA,M.D.,IOWA CITY,IA,52242,41.66264,-91.54787,True,False,False
1285863290,THABET,FAROUQ,MD,DES MOINES,IA,50314,41.60535,-93.63122,False,True,False
1265609234,TRIPATHY,ASIT,M.D,DES MOINES,IA,50309,41.58487,-93.62063,False,True,False
1619591344,VILLARROEL GOMEZ,KAREN,MD,DES MOINES,IA,50309,41.58487,-93.62063,False,True,False
1679550503,WRIGHT,JOHN,M.D.,DES MOINES,IA,50314,41.60535,-93.63122,True,False,False
1194703074,ZADEH,WENDY,MD,DES MOINES,IA,50314,41.60535,-93.63122,True,False,False
1467446955,HAYREH,SANT,M.D.,MASON CITY,IA,50401,43.15371,-93.20016,True,False,False
